title,artist,album,release_date,duration_ms,spotify_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,time_signature,file_name
Sabor a Nada,Suite Soprano,Domenica,2014-04-04,212405,https://open.spotify.com/track/44mbKMkcmJ9bfFCpJuFYwH,0.642,0.577,4,-11.024,0,0.238,0.719,3.42e-05,0.104,0.137,94.948,audio_features,44mbKMkcmJ9bfFCpJuFYwH,spotify:track:44mbKMkcmJ9bfFCpJuFYwH,https://api.spotify.com/v1/tracks/44mbKMkcmJ9bfFCpJuFYwH,https://api.spotify.com/v1/audio-analysis/44mbKMkcmJ9bfFCpJuFYwH,4,Viña Rock 2015_data.json
Triclineo,Suite Soprano,Domenica,2014-04-04,271000,https://open.spotify.com/track/3E5VqmFJYmFutepHzqncEz,0.791,0.467,11,-9.189,0,0.495,0.537,0,0.16,0.675,92.021,audio_features,3E5VqmFJYmFutepHzqncEz,spotify:track:3E5VqmFJYmFutepHzqncEz,https://api.spotify.com/v1/tracks/3E5VqmFJYmFutepHzqncEz,https://api.spotify.com/v1/audio-analysis/3E5VqmFJYmFutepHzqncEz,4,Viña Rock 2015_data.json
Nada Más Lejos,Suite Soprano,Nada Más Lejos,2012,191693,https://open.spotify.com/track/1U9nF7CnfvyuiuHvPXCjsi,0.517,0.773,4,-8.095,0,0.276,0.514,0,0.232,0.752,83.083,audio_features,1U9nF7CnfvyuiuHvPXCjsi,spotify:track:1U9nF7CnfvyuiuHvPXCjsi,https://api.spotify.com/v1/tracks/1U9nF7CnfvyuiuHvPXCjsi,https://api.spotify.com/v1/audio-analysis/1U9nF7CnfvyuiuHvPXCjsi,4,Viña Rock 2015_data.json
Burning Song,Morodo,Reggae Ambassador,2014-10-06,270891,https://open.spotify.com/track/5qFqC7yniwqTdMwNoPgrkH,0.643,0.691,1,-5.73,0,0.226,0.27,0,0.0827,0.609,79.824,audio_features,5qFqC7yniwqTdMwNoPgrkH,spotify:track:5qFqC7yniwqTdMwNoPgrkH,https://api.spotify.com/v1/tracks/5qFqC7yniwqTdMwNoPgrkH,https://api.spotify.com/v1/audio-analysis/5qFqC7yniwqTdMwNoPgrkH,4,Viña Rock 2015_data.json
Fumo Marihuana,Morodo,Reggae Ambassador,2014-10-06,213861,https://open.spotify.com/track/45rjuokbofONdp3syjn5Mq,0.797,0.78,1,-3.838,1,0.0621,0.47,0,0.286,0.89,127.946,audio_features,45rjuokbofONdp3syjn5Mq,spotify:track:45rjuokbofONdp3syjn5Mq,https://api.spotify.com/v1/tracks/45rjuokbofONdp3syjn5Mq,https://api.spotify.com/v1/audio-analysis/45rjuokbofONdp3syjn5Mq,4,Viña Rock 2015_data.json
MAD Wars,Morodo,Reggae Ambassador,2014-10-06,240183,https://open.spotify.com/track/0343OINnmEhR3K88LfW8BO,0.557,0.771,11,-5.158,1,0.0722,0.521,0,0.139,0.88,79.467,audio_features,0343OINnmEhR3K88LfW8BO,spotify:track:0343OINnmEhR3K88LfW8BO,https://api.spotify.com/v1/tracks/0343OINnmEhR3K88LfW8BO,https://api.spotify.com/v1/audio-analysis/0343OINnmEhR3K88LfW8BO,4,Viña Rock 2015_data.json
I Wanna Love U,Morodo,Reggae Ambassador,2014-10-06,211485,https://open.spotify.com/track/4APT9NvKXbnHcFthiEQN7m,0.636,0.829,5,-4.149,0,0.193,0.342,0,0.104,0.971,83.406,audio_features,4APT9NvKXbnHcFthiEQN7m,spotify:track:4APT9NvKXbnHcFthiEQN7m,https://api.spotify.com/v1/tracks/4APT9NvKXbnHcFthiEQN7m,https://api.spotify.com/v1/audio-analysis/4APT9NvKXbnHcFthiEQN7m,4,Viña Rock 2015_data.json
Dance Inna Babylon,Mellow Mood,Move!,2009-01-21,216427,https://open.spotify.com/track/3fuXNQ0yLJYgXUr3HMb3AZ,0.844,0.748,9,-5.88,0,0.08,0.071,0,0.242,0.906,143.977,audio_features,3fuXNQ0yLJYgXUr3HMb3AZ,spotify:track:3fuXNQ0yLJYgXUr3HMb3AZ,https://api.spotify.com/v1/tracks/3fuXNQ0yLJYgXUr3HMb3AZ,https://api.spotify.com/v1/audio-analysis/3fuXNQ0yLJYgXUr3HMb3AZ,4,Viña Rock 2015_data.json
Inna Jamaica,Mellow Mood,Twinz,2014-06-03,281497,https://open.spotify.com/track/24y98VFyG8tA5Grb9hYSHn,0.817,0.795,7,-5.208,0,0.255,0.317,0,0.184,0.787,77.989,audio_features,24y98VFyG8tA5Grb9hYSHn,spotify:track:24y98VFyG8tA5Grb9hYSHn,https://api.spotify.com/v1/tracks/24y98VFyG8tA5Grb9hYSHn,https://api.spotify.com/v1/audio-analysis/24y98VFyG8tA5Grb9hYSHn,4,Viña Rock 2015_data.json
She's So Nice,Mellow Mood,Well Well Well (Heart Over Mind Over Matter),2012-05-18,250173,https://open.spotify.com/track/0iHLKJvEPs4afVoK0tUeCf,0.678,0.657,2,-6.253,1,0.332,0.0352,0,0.149,0.777,163.997,audio_features,0iHLKJvEPs4afVoK0tUeCf,spotify:track:0iHLKJvEPs4afVoK0tUeCf,https://api.spotify.com/v1/tracks/0iHLKJvEPs4afVoK0tUeCf,https://api.spotify.com/v1/audio-analysis/0iHLKJvEPs4afVoK0tUeCf,4,Viña Rock 2015_data.json
Don't Leave I Lonely,Mellow Mood,Twinz,2014-06-03,241183,https://open.spotify.com/track/1wxN0lwk0sqpOANT1ICRTt,0.774,0.539,4,-7.201,1,0.0573,0.811,0.0049,0.107,0.409,140.121,audio_features,1wxN0lwk0sqpOANT1ICRTt,spotify:track:1wxN0lwk0sqpOANT1ICRTt,https://api.spotify.com/v1/tracks/1wxN0lwk0sqpOANT1ICRTt,https://api.spotify.com/v1/audio-analysis/1wxN0lwk0sqpOANT1ICRTt,4,Viña Rock 2015_data.json
La Cumbia Dictadura,SKIP&DIE,Riots In The Jungle,2012-10-08,238720,https://open.spotify.com/track/4VtIAQECpPiFEtjCu7nvnd,0.783,0.643,6,-8.739,1,0.0873,0.00817,0.017,0.326,0.643,90.002,audio_features,4VtIAQECpPiFEtjCu7nvnd,spotify:track:4VtIAQECpPiFEtjCu7nvnd,https://api.spotify.com/v1/tracks/4VtIAQECpPiFEtjCu7nvnd,https://api.spotify.com/v1/audio-analysis/4VtIAQECpPiFEtjCu7nvnd,4,Viña Rock 2015_data.json
Jungle Riot,SKIP&DIE,Riots In The Jungle,2012-10-08,210093,https://open.spotify.com/track/15WHVx1BKf91LIJG5TPCYJ,0.407,0.624,8,-9.788,1,0.266,0.0213,2.74e-06,0.295,0.61,167.975,audio_features,15WHVx1BKf91LIJG5TPCYJ,spotify:track:15WHVx1BKf91LIJG5TPCYJ,https://api.spotify.com/v1/tracks/15WHVx1BKf91LIJG5TPCYJ,https://api.spotify.com/v1/audio-analysis/15WHVx1BKf91LIJG5TPCYJ,3,Viña Rock 2015_data.json
Love Jihad,SKIP&DIE,Love Jihad,2012-06-10,219000,https://open.spotify.com/track/7N3ORd24wIjFMxnO854nwd,0.721,0.735,11,-8.346,0,0.18,0.0226,0.0415,0.403,0.702,160.071,audio_features,7N3ORd24wIjFMxnO854nwd,spotify:track:7N3ORd24wIjFMxnO854nwd,https://api.spotify.com/v1/tracks/7N3ORd24wIjFMxnO854nwd,https://api.spotify.com/v1/audio-analysis/7N3ORd24wIjFMxnO854nwd,4,Viña Rock 2015_data.json
Las Heridas Del Corazon,Chulito Camacho,Las Heridas Del Corazon,2003,255693,https://open.spotify.com/track/3u4BYwNzk7xoTTscopJzeP,0.78,0.808,9,-7.093,0,0.221,0.182,0.497,0.101,0.919,179.919,audio_features,3u4BYwNzk7xoTTscopJzeP,spotify:track:3u4BYwNzk7xoTTscopJzeP,https://api.spotify.com/v1/tracks/3u4BYwNzk7xoTTscopJzeP,https://api.spotify.com/v1/audio-analysis/3u4BYwNzk7xoTTscopJzeP,4,Viña Rock 2015_data.json
Marihuana Cura,Chulito Camacho,Las Heridas Del Corazon,2003,205347,https://open.spotify.com/track/5KUqRCA48r6WAmYgenapBK,0.735,0.573,10,-9.518,0,0.0846,0.799,0.00466,0.0473,0.887,170.059,audio_features,5KUqRCA48r6WAmYgenapBK,spotify:track:5KUqRCA48r6WAmYgenapBK,https://api.spotify.com/v1/tracks/5KUqRCA48r6WAmYgenapBK,https://api.spotify.com/v1/audio-analysis/5KUqRCA48r6WAmYgenapBK,4,Viña Rock 2015_data.json
Pasa La Vida,Chulito Camacho,Las Heridas Del Corazon,2003,284333,https://open.spotify.com/track/5XHkrdyWWU4KdioeuZPFY5,0.779,0.782,9,-8.399,1,0.314,0.0836,0,0.261,0.856,89.012,audio_features,5XHkrdyWWU4KdioeuZPFY5,spotify:track:5XHkrdyWWU4KdioeuZPFY5,https://api.spotify.com/v1/tracks/5XHkrdyWWU4KdioeuZPFY5,https://api.spotify.com/v1/audio-analysis/5XHkrdyWWU4KdioeuZPFY5,4,Viña Rock 2015_data.json
Lobos,Mediterranean Roots,Fluye,2014-06-05,172010,https://open.spotify.com/track/1K6GasAAUiR6l5EpVTOs42,0.85,0.661,9,-4.836,0,0.0818,0.0947,2.15e-05,0.111,0.564,89.984,audio_features,1K6GasAAUiR6l5EpVTOs42,spotify:track:1K6GasAAUiR6l5EpVTOs42,https://api.spotify.com/v1/tracks/1K6GasAAUiR6l5EpVTOs42,https://api.spotify.com/v1/audio-analysis/1K6GasAAUiR6l5EpVTOs42,4,Viña Rock 2015_data.json
Fluye,Mediterranean Roots,Fluye,2014-06-05,313760,https://open.spotify.com/track/6Cxaqq72DriWAxxAwmzHdM,0.858,0.467,9,-8.083,1,0.0994,0.342,0.000923,0.13,0.256,128.952,audio_features,6Cxaqq72DriWAxxAwmzHdM,spotify:track:6Cxaqq72DriWAxxAwmzHdM,https://api.spotify.com/v1/tracks/6Cxaqq72DriWAxxAwmzHdM,https://api.spotify.com/v1/audio-analysis/6Cxaqq72DriWAxxAwmzHdM,4,Viña Rock 2015_data.json
Me la pela,Mediterranean Roots,Fluye,2014-06-05,275180,https://open.spotify.com/track/3vqpnCXV2G92HOmjiNkNPH,0.933,0.413,7,-7.294,1,0.0672,0.023,0,0.0728,0.529,134.992,audio_features,3vqpnCXV2G92HOmjiNkNPH,spotify:track:3vqpnCXV2G92HOmjiNkNPH,https://api.spotify.com/v1/tracks/3vqpnCXV2G92HOmjiNkNPH,https://api.spotify.com/v1/audio-analysis/3vqpnCXV2G92HOmjiNkNPH,4,Viña Rock 2015_data.json
Dolores Se Llamaba Lola,Los Suaves,Gira de los Mil Conciertos,2014-02-08,395080,https://open.spotify.com/track/61O2DsaAw9Dj8AXndjeUYA,0.328,0.961,4,-3.765,0,0.0564,3.92e-05,0.0235,0.846,0.31,97.812,audio_features,61O2DsaAw9Dj8AXndjeUYA,spotify:track:61O2DsaAw9Dj8AXndjeUYA,https://api.spotify.com/v1/tracks/61O2DsaAw9Dj8AXndjeUYA,https://api.spotify.com/v1/audio-analysis/61O2DsaAw9Dj8AXndjeUYA,4,Viña Rock 2015_data.json
Palabras Para Julia,Los Suaves,Todo Suaves,2006-01-01,294800,https://open.spotify.com/track/3G7sBjY9oO2H0uMLquEmKW,0.457,0.92,11,-2.199,1,0.0328,0.000165,0,0.204,0.305,76.655,audio_features,3G7sBjY9oO2H0uMLquEmKW,spotify:track:3G7sBjY9oO2H0uMLquEmKW,https://api.spotify.com/v1/tracks/3G7sBjY9oO2H0uMLquEmKW,https://api.spotify.com/v1/audio-analysis/3G7sBjY9oO2H0uMLquEmKW,4,Viña Rock 2015_data.json
"Adios, Adios",Los Suaves,"Adios, Adios",2010,326987,https://open.spotify.com/track/6iUR26GjI9oPrUDtPvPc3Z,0.34,0.956,2,-3.687,1,0.0556,0.00125,1.31e-05,0.24,0.388,149.977,audio_features,6iUR26GjI9oPrUDtPvPc3Z,spotify:track:6iUR26GjI9oPrUDtPvPc3Z,https://api.spotify.com/v1/tracks/6iUR26GjI9oPrUDtPvPc3Z,https://api.spotify.com/v1/audio-analysis/6iUR26GjI9oPrUDtPvPc3Z,4,Viña Rock 2015_data.json
No Puedo Dejar El Rock - Live,Los Suaves,No Puedo Dejar El Rock (Remasters 2013),2013-01-01,250493,https://open.spotify.com/track/0Y8fhdahaK2YnpdLRs6YbJ,0.316,0.971,9,-3.121,1,0.0632,0.000104,2.97e-05,0.309,0.529,108.966,audio_features,0Y8fhdahaK2YnpdLRs6YbJ,spotify:track:0Y8fhdahaK2YnpdLRs6YbJ,https://api.spotify.com/v1/tracks/0Y8fhdahaK2YnpdLRs6YbJ,https://api.spotify.com/v1/audio-analysis/0Y8fhdahaK2YnpdLRs6YbJ,4,Viña Rock 2015_data.json
Agradecido,Rosendo,Un Palo Al Agua (20 Grandes Canciones),2000-02-01,273880,https://open.spotify.com/track/4WfsIWwYMxMZhezMSUQZQW,0.451,0.937,9,-6.219,1,0.14,0.00297,0.0868,0.091,0.566,174.29,audio_features,4WfsIWwYMxMZhezMSUQZQW,spotify:track:4WfsIWwYMxMZhezMSUQZQW,https://api.spotify.com/v1/tracks/4WfsIWwYMxMZhezMSUQZQW,https://api.spotify.com/v1/audio-analysis/4WfsIWwYMxMZhezMSUQZQW,4,Viña Rock 2015_data.json
Flojos de pantalón,Rosendo,Jugar Al Gua,1988-11-11,262627,https://open.spotify.com/track/5xEQItoulehU1apBfxqkM1,0.397,0.784,4,-6.512,1,0.0522,0.000503,0.00193,0.0865,0.24,176.046,audio_features,5xEQItoulehU1apBfxqkM1,spotify:track:5xEQItoulehU1apBfxqkM1,https://api.spotify.com/v1/tracks/5xEQItoulehU1apBfxqkM1,https://api.spotify.com/v1/audio-analysis/5xEQItoulehU1apBfxqkM1,4,Viña Rock 2015_data.json
Vergüenza torera (feat. El Drogas) - Directo Las Ventas,Rosendo,Directo en Las Ventas 27/9/2014,2014-12-02,203947,https://open.spotify.com/track/05jQqEXzlaXDnhXZE2q83M,0.425,0.919,9,-4.558,0,0.0456,0.000195,0.0037,0.909,0.331,76.633,audio_features,05jQqEXzlaXDnhXZE2q83M,spotify:track:05jQqEXzlaXDnhXZE2q83M,https://api.spotify.com/v1/tracks/05jQqEXzlaXDnhXZE2q83M,https://api.spotify.com/v1/audio-analysis/05jQqEXzlaXDnhXZE2q83M,4,Viña Rock 2015_data.json
Masculino singular,Rosendo,Veo Veo Mamoneo,2002-11-22,243040,https://open.spotify.com/track/52QD2RqoYu47mKA1gs4I3M,0.588,0.915,2,-5.11,1,0.0352,0.00252,0,0.238,0.735,123.034,audio_features,52QD2RqoYu47mKA1gs4I3M,spotify:track:52QD2RqoYu47mKA1gs4I3M,https://api.spotify.com/v1/tracks/52QD2RqoYu47mKA1gs4I3M,https://api.spotify.com/v1/audio-analysis/52QD2RqoYu47mKA1gs4I3M,4,Viña Rock 2015_data.json
En Punto Muerto,El Drogas,Demasiado Tonto en la Corteza,2013-11-05,224013,https://open.spotify.com/track/452BW26NkfSOVwi7fxTSHE,0.441,0.771,5,-4.829,1,0.0401,0.00703,0.00164,0.125,0.428,90.956,audio_features,452BW26NkfSOVwi7fxTSHE,spotify:track:452BW26NkfSOVwi7fxTSHE,https://api.spotify.com/v1/tracks/452BW26NkfSOVwi7fxTSHE,https://api.spotify.com/v1/audio-analysis/452BW26NkfSOVwi7fxTSHE,4,Viña Rock 2015_data.json
Cordones de Mimbre,El Drogas,Demasiado Tonto en la Corteza,2013-11-05,177347,https://open.spotify.com/track/3aI5UV6m77rF4D2gYipiSL,0.453,0.744,10,-5.562,1,0.031,0.000366,0.00108,0.131,0.347,130.123,audio_features,3aI5UV6m77rF4D2gYipiSL,spotify:track:3aI5UV6m77rF4D2gYipiSL,https://api.spotify.com/v1/tracks/3aI5UV6m77rF4D2gYipiSL,https://api.spotify.com/v1/audio-analysis/3aI5UV6m77rF4D2gYipiSL,4,Viña Rock 2015_data.json
Sin Reverencias,El Drogas,Demasiado Tonto en la Corteza,2013-11-05,255080,https://open.spotify.com/track/47xQBoVkc0w1Hw6cS1PExr,0.611,0.738,10,-5.182,1,0.074,0.000624,0,0.0927,0.746,130.057,audio_features,47xQBoVkc0w1Hw6cS1PExr,spotify:track:47xQBoVkc0w1Hw6cS1PExr,https://api.spotify.com/v1/tracks/47xQBoVkc0w1Hw6cS1PExr,https://api.spotify.com/v1/audio-analysis/47xQBoVkc0w1Hw6cS1PExr,4,Viña Rock 2015_data.json
Nos Hace Morir,El Drogas,Demasiado Tonto en la Corteza,2013-11-05,202213,https://open.spotify.com/track/3FNFjuAHB6yl980WV7clTt,0.517,0.784,5,-4.87,1,0.0318,0.000224,9.03e-06,0.108,0.39,131.894,audio_features,3FNFjuAHB6yl980WV7clTt,spotify:track:3FNFjuAHB6yl980WV7clTt,https://api.spotify.com/v1/tracks/3FNFjuAHB6yl980WV7clTt,https://api.spotify.com/v1/audio-analysis/3FNFjuAHB6yl980WV7clTt,4,Viña Rock 2015_data.json
Elegiré,La Raíz,Así en el Cielo Como en la Selva,2013-03-01,277418,https://open.spotify.com/track/718HCXN1Jntgf0cywbSZch,0.616,0.692,2,-5.31,0,0.0577,0.00583,0,0.0901,0.793,171.951,audio_features,718HCXN1Jntgf0cywbSZch,spotify:track:718HCXN1Jntgf0cywbSZch,https://api.spotify.com/v1/tracks/718HCXN1Jntgf0cywbSZch,https://api.spotify.com/v1/audio-analysis/718HCXN1Jntgf0cywbSZch,4,Viña Rock 2015_data.json
Nuestra Nación,La Raíz,Así en el Cielo Como en la Selva,2013-03-01,237946,https://open.spotify.com/track/174LzUiYeKlC5rySXPtRg1,0.537,0.917,1,-3.274,0,0.0612,0.00214,0,0.054,0.835,179.983,audio_features,174LzUiYeKlC5rySXPtRg1,spotify:track:174LzUiYeKlC5rySXPtRg1,https://api.spotify.com/v1/tracks/174LzUiYeKlC5rySXPtRg1,https://api.spotify.com/v1/audio-analysis/174LzUiYeKlC5rySXPtRg1,4,Viña Rock 2015_data.json
Zarzuela Y Castañuela,La Raíz,El Lado De Los Rebeldes,2011-03-02,293933,https://open.spotify.com/track/6mmjRWC9XxgUXTzpBXUCA5,0.6,0.849,11,-5.288,0,0.06,0.00532,1.41e-05,0.335,0.688,176.007,audio_features,6mmjRWC9XxgUXTzpBXUCA5,spotify:track:6mmjRWC9XxgUXTzpBXUCA5,https://api.spotify.com/v1/tracks/6mmjRWC9XxgUXTzpBXUCA5,https://api.spotify.com/v1/audio-analysis/6mmjRWC9XxgUXTzpBXUCA5,4,Viña Rock 2015_data.json
A la Sombra de la Sierra,La Raíz,Así en el Cielo Como en la Selva,2013-03-01,240867,https://open.spotify.com/track/1UHdRkhzIpUDZJJMPDTo3f,0.794,0.773,4,-5.251,0,0.0377,0.00729,0,0.247,0.795,109.957,audio_features,1UHdRkhzIpUDZJJMPDTo3f,spotify:track:1UHdRkhzIpUDZJJMPDTo3f,https://api.spotify.com/v1/tracks/1UHdRkhzIpUDZJJMPDTo3f,https://api.spotify.com/v1/audio-analysis/1UHdRkhzIpUDZJJMPDTo3f,4,Viña Rock 2015_data.json
Arrepentido - La Riviera,Sôber,20 Aniversario,2014-09-23,246256,https://open.spotify.com/track/3GsUYzZAKODjXKTAjbv2es,0.553,0.871,11,-6.008,0,0.0438,0.0108,0.000123,0.738,0.734,108.017,audio_features,3GsUYzZAKODjXKTAjbv2es,spotify:track:3GsUYzZAKODjXKTAjbv2es,https://api.spotify.com/v1/tracks/3GsUYzZAKODjXKTAjbv2es,https://api.spotify.com/v1/audio-analysis/3GsUYzZAKODjXKTAjbv2es,4,Viña Rock 2015_data.json
Loco,Sôber,Morfología,1999,204650,https://open.spotify.com/track/6SC3C7IqmjSG6sSvVAyZkP,0.596,0.944,9,-3.69,1,0.0897,0.000335,8.04e-05,0.0487,0.793,104.703,audio_features,6SC3C7IqmjSG6sSvVAyZkP,spotify:track:6SC3C7IqmjSG6sSvVAyZkP,https://api.spotify.com/v1/tracks/6SC3C7IqmjSG6sSvVAyZkP,https://api.spotify.com/v1/audio-analysis/6SC3C7IqmjSG6sSvVAyZkP,4,Viña Rock 2015_data.json
Blancanieve,Sôber,Letargo,2014-01-24,260132,https://open.spotify.com/track/4ujkBkcrqG4LmhJCR0bNdc,0.478,0.914,6,-4.393,0,0.0642,0.000486,0.000145,0.0977,0.327,112.006,audio_features,4ujkBkcrqG4LmhJCR0bNdc,spotify:track:4ujkBkcrqG4LmhJCR0bNdc,https://api.spotify.com/v1/tracks/4ujkBkcrqG4LmhJCR0bNdc,https://api.spotify.com/v1/audio-analysis/4ujkBkcrqG4LmhJCR0bNdc,4,Viña Rock 2015_data.json
Diez Años,Sôber,Paradysso,2002-01-01,222240,https://open.spotify.com/track/1pnwdgYmLeh6x9dIGDZOYB,0.539,0.831,2,-5.31,0,0.0352,0.000298,0.00013,0.34,0.681,143.967,audio_features,1pnwdgYmLeh6x9dIGDZOYB,spotify:track:1pnwdgYmLeh6x9dIGDZOYB,https://api.spotify.com/v1/tracks/1pnwdgYmLeh6x9dIGDZOYB,https://api.spotify.com/v1/audio-analysis/1pnwdgYmLeh6x9dIGDZOYB,4,Viña Rock 2015_data.json
Volando Voy,Kiko Veneno,Puro Veneno,1998-09-28,263573,https://open.spotify.com/track/4iB8GVqS62Laao7ggR9K2a,0.727,0.857,4,-7.624,1,0.0326,0.754,0.00111,0.0722,0.937,106.255,audio_features,4iB8GVqS62Laao7ggR9K2a,spotify:track:4iB8GVqS62Laao7ggR9K2a,https://api.spotify.com/v1/tracks/4iB8GVqS62Laao7ggR9K2a,https://api.spotify.com/v1/audio-analysis/4iB8GVqS62Laao7ggR9K2a,4,Viña Rock 2015_data.json
Echo De Menos,Kiko Veneno,Puro Veneno,1998-09-28,240093,https://open.spotify.com/track/5F9NOb35E8wWEFY79Dv4vE,0.762,0.663,8,-9.198,0,0.0453,0.553,0,0.112,0.871,105.443,audio_features,5F9NOb35E8wWEFY79Dv4vE,spotify:track:5F9NOb35E8wWEFY79Dv4vE,https://api.spotify.com/v1/tracks/5F9NOb35E8wWEFY79Dv4vE,https://api.spotify.com/v1/audio-analysis/5F9NOb35E8wWEFY79Dv4vE,4,Viña Rock 2015_data.json
Joselito,Kiko Veneno,Puro Veneno,1998-09-28,230107,https://open.spotify.com/track/72Fm5e7KPBEQwCeIcSU33g,0.687,0.719,7,-8.048,1,0.0459,0.075,0,0.112,0.532,118.988,audio_features,72Fm5e7KPBEQwCeIcSU33g,spotify:track:72Fm5e7KPBEQwCeIcSU33g,https://api.spotify.com/v1/tracks/72Fm5e7KPBEQwCeIcSU33g,https://api.spotify.com/v1/audio-analysis/72Fm5e7KPBEQwCeIcSU33g,4,Viña Rock 2015_data.json
Lobo Lopez,Kiko Veneno,Puro Veneno,1998-09-28,332493,https://open.spotify.com/track/6LtcpZ71tEHTsnR4GEHsSR,0.885,0.619,6,-9.156,0,0.0308,0.602,0.000369,0.113,0.811,120.644,audio_features,6LtcpZ71tEHTsnR4GEHsSR,spotify:track:6LtcpZ71tEHTsnR4GEHsSR,https://api.spotify.com/v1/tracks/6LtcpZ71tEHTsnR4GEHsSR,https://api.spotify.com/v1/audio-analysis/6LtcpZ71tEHTsnR4GEHsSR,4,Viña Rock 2015_data.json
Para No Verme Más,La Vela Puerca,El Impulso,2007-01-01,245987,https://open.spotify.com/track/56RHRxBAMWgGaHBCGxvVbW,0.538,0.709,11,-5.781,1,0.0266,0.04,3.66e-05,0.108,0.453,131.039,audio_features,56RHRxBAMWgGaHBCGxvVbW,spotify:track:56RHRxBAMWgGaHBCGxvVbW,https://api.spotify.com/v1/tracks/56RHRxBAMWgGaHBCGxvVbW,https://api.spotify.com/v1/audio-analysis/56RHRxBAMWgGaHBCGxvVbW,4,Viña Rock 2015_data.json
El Viejo (En Vivo),La Vela Puerca,Pepsi Music 2005,2006,195866,https://open.spotify.com/track/7dF2tY2XnIJCfAn5xEegm0,0.534,0.867,1,-6.683,0,0.0755,0.231,0,0.979,0.669,116.969,audio_features,7dF2tY2XnIJCfAn5xEegm0,spotify:track:7dF2tY2XnIJCfAn5xEegm0,https://api.spotify.com/v1/tracks/7dF2tY2XnIJCfAn5xEegm0,https://api.spotify.com/v1/audio-analysis/7dF2tY2XnIJCfAn5xEegm0,4,Viña Rock 2015_data.json
La Calle Adicción,La Vela Puerca,Érase,2014-11-27,193613,https://open.spotify.com/track/0yKsqFOiV9zaVq7xBvskYP,0.517,0.949,4,-5.385,1,0.0794,0.0031,1.58e-05,0.112,0.65,158.912,audio_features,0yKsqFOiV9zaVq7xBvskYP,spotify:track:0yKsqFOiV9zaVq7xBvskYP,https://api.spotify.com/v1/tracks/0yKsqFOiV9zaVq7xBvskYP,https://api.spotify.com/v1/audio-analysis/0yKsqFOiV9zaVq7xBvskYP,4,Viña Rock 2015_data.json
La Sin Razón,La Vela Puerca,El Impulso,2007-01-01,183227,https://open.spotify.com/track/6uu9b0pJbLfgOf3NDlg4Qc,0.558,0.952,9,-4.007,0,0.0674,0.000636,0,0.0906,0.54,104.967,audio_features,6uu9b0pJbLfgOf3NDlg4Qc,spotify:track:6uu9b0pJbLfgOf3NDlg4Qc,https://api.spotify.com/v1/tracks/6uu9b0pJbLfgOf3NDlg4Qc,https://api.spotify.com/v1/audio-analysis/6uu9b0pJbLfgOf3NDlg4Qc,4,Viña Rock 2015_data.json
¡Ay! Dolores,Reincidentes,Y Ahora Qué?,2000-03-30,248267,https://open.spotify.com/track/2gDwJLEw8MTn0AoJzdpBWQ,0.525,0.851,2,-5.581,0,0.0643,0.0151,0,0.656,0.541,100.026,audio_features,2gDwJLEw8MTn0AoJzdpBWQ,spotify:track:2gDwJLEw8MTn0AoJzdpBWQ,https://api.spotify.com/v1/tracks/2gDwJLEw8MTn0AoJzdpBWQ,https://api.spotify.com/v1/audio-analysis/2gDwJLEw8MTn0AoJzdpBWQ,4,Viña Rock 2015_data.json
Vicio,Reincidentes,Algazara,1998-10-02,172933,https://open.spotify.com/track/7c9sDyogsPK8XUAubCK69Y,0.421,0.897,2,-6.964,0,0.0433,0.212,0.00103,0.972,0.519,109.982,audio_features,7c9sDyogsPK8XUAubCK69Y,spotify:track:7c9sDyogsPK8XUAubCK69Y,https://api.spotify.com/v1/tracks/7c9sDyogsPK8XUAubCK69Y,https://api.spotify.com/v1/audio-analysis/7c9sDyogsPK8XUAubCK69Y,4,Viña Rock 2015_data.json
Grana Y Oro,Reincidentes,Algazara,1998-10-02,163467,https://open.spotify.com/track/0oBedO87AY2neZbptYUee8,0.317,0.911,3,-6.704,1,0.0434,0.0321,0.000465,0.665,0.356,94.935,audio_features,0oBedO87AY2neZbptYUee8,spotify:track:0oBedO87AY2neZbptYUee8,https://api.spotify.com/v1/tracks/0oBedO87AY2neZbptYUee8,https://api.spotify.com/v1/audio-analysis/0oBedO87AY2neZbptYUee8,4,Viña Rock 2015_data.json
Gure Hizkuntza,Reincidentes,Aniversario,2014-01-23,157893,https://open.spotify.com/track/1mAlg8fKHLdnUDWj6bkDas,0.531,0.95,4,-4.107,1,0.0556,0.00396,6.55e-05,0.172,0.653,96.95,audio_features,1mAlg8fKHLdnUDWj6bkDas,spotify:track:1mAlg8fKHLdnUDWj6bkDas,https://api.spotify.com/v1/tracks/1mAlg8fKHLdnUDWj6bkDas,https://api.spotify.com/v1/audio-analysis/1mAlg8fKHLdnUDWj6bkDas,4,Viña Rock 2015_data.json
